coll_id,conv_no,msg_type,direction,body
7962747,2,18,False,"Sure _name_, I just need to know how frequently I should remind you."
7962747,2,18,False,{chatform}{65}
7962747,2,17,True,Frequency of Reminders: 1 hour
7962747,2,18,False,Thanks for the details. Let me schedule that for you ⏰. 
7962747,2,19,False,"Alright, your reminder to drink water has been set. We will remind you every 1 hour from 10:00 am to 8:00 pm."
7962747,3,25,False,{}
7962747,3,0,True,Please show my to-do list of pending tasks ✔️. {to_do_list}{task}
7962747,3,24,False,You have no upcoming tasks. Please give some details below if you want to add a to-do.
7962747,3,24,False,{chatform}{101} {132583139}
7962747,3,17,True,"Task: Go to Gulshan vivante and check the flat
Date: 09-01-2017
Time: 05.30 PM"
7962747,3,24,False,"Awesome! It's on me to remind you about this at 05:30 pm on Mon, 09 January! {""time"": [1483943400000], ""message"": ""It's 05:30 pm! Time to get things done!""}"
7962747,3,24,False,{chatform}{101} {132583294}
7962747,3,22,False,"I know we can't do this one, but just a thought - 
A drinking problem like this one is always good.{card}{http://haptikappimg.s3.amazonaws.com/content/8b8cd297bc8bc690780e03a320c38ff50098a5200db924210d16be126954bbcd.jpeg?w=720&h=720}"
7962747,4,22,False,"I know we can't do this one, but just a thought - 
A drinking problem like this one is always good.{card}{http://haptikappimg.s3.amazonaws.com/content/8b8cd297bc8bc690780e03a320c38ff50098a5200db924210d16be126954bbcd.jpeg?w=720&h=720}"
7962766,1,0,True,"Hey, can you send me regular reminders to drink water 💧 ? {task}"
7962766,1,18,False,"Sure _name_, I just need to know how frequently I should remind you."
7962766,1,18,False,{chatform}{65}
7962766,1,0,True,30 minute
7962766,1,18,False,Thanks for the details. Let me schedule that for you ⏰. 
7962766,1,19,False,"Alright, your reminder to drink water has been set. We will remind you every 30 minutes from 10:00 am to 8:00 pm."
7962766,2,25,False,{}
7962766,3,22,False,"Time to grab a glass and drink water, _name_! Here's your reminder from Haptik! {card}{http://haptikappimg.s3.amazonaws.com/content/8b8cd297bc8bc690780e03a320c38ff50098a5200db924210d16be126954bbcd.jpeg?w=720&h=720}"
7962770,1,0,True,"Hey, can you set a wake up alarm for me? ⏰ {task}"
7962770,1,18,False,"Sure _name_, I will wake you up! I just need a few details. 🌞"
7962770,1,18,False,{chatform}{33}
7962770,1,17,True,"Wake up call
Date: January 9, 2017
Time: 6 00 PM"
7962770,1,18,False,"Thanks, _name_! 👍  I'm scheduling that for you right away."
7962770,1,19,False,"Got it! I'll call you at 06:00 pm on Mon, 09 January and make sure you're up! :) {""time"": [1483945200000], ""message"": ""It's 06:00 pm! Time to wake up and have a great day! :)""}"
7962770,2,18,False,"Sure _name_, I just need to know how frequently I should remind you."
7962770,2,18,False,{chatform}{65}
7962770,2,17,True,"Reminder to Drink Water
Frequency of Reminders: 2 hours"
7962770,2,18,False,Great. Let me schedule that for you ⏰. 
7962770,2,19,False,"Alright, your reminder to drink water has been set. We will remind you every 2 hours from 10:00 am to 8:00 pm."
7962770,3,25,False,{}
7962770,4,18,False,{chatform}{140}
7962770,4,17,True,"Medicine Reminder
Medicine: Hair oil
Days: Everyday
Time1: 9 50 PM"
7962770,4,18,False,Thanks. Let me schedule that for you.
7962770,4,0,False,"Awesome! It's on me to remind you about this at 9:50 PM daily! {""time"": [1483959000000, 1484045400000, 1484131800000, 1484218200000, 1484304600000, 1484391000000, 1484477400000, 1484563800000, 1484650200000, 1484736600000, 1484823000000, 1484909400000, 1484995800000, 1485082200000, 1485168600000], ""message"": ""It's 9:50 PM! Time to get things done!""}"
7962770,4,0,False,"If there's anything else I can help you with, I'm always a message away."
7962770,4,9,False,It would be very helpful if you can take a moment to give me feedback about this chat. Just tap here on this button. Thanks! {feedback}
7962770,5,22,False,"It's time to strike one more thing from your to-do list, _name_! Let's do it!

TASK - Hair Oil"
7962821,1,39,True,"Hi, I want to set a reminder to drink water. "
7962821,1,0,False,"{""data"":{""items"":[{""actionables"":[{""actionable_text"":""Yes, please do!"",""is_default"":1,""location_required"":false,""payload"":{""message"":""I want to set a reminder to drink water. {repeat_banner}"",""gogo_message"":""""},""type"":""TEXT_ONLY""}],""thumbnail"":{""image"":""http://expert-dashboard.s3.amazonaws.com/content/12df53fea8b3adfa6c2ec456dd22e2046bfc5abfbe783819d71246de51bfd1a7.jpeg?w\u003d1440\u0026h\u003d810"",""type"":""LANDSCAPE""},""title"":""Hey [user.name], don\u0027t forget to drink water! Should I set a reminder for you?""}]},""text"":""Let\u0027s help you drink lots of water!"",""type"":""CAROUSEL""}"
7962821,1,0,True,"Hey, can you set a wake up alarm for me? ⏰ {task}"
7962821,1,18,False,"Sure _name_, I will wake you up! I just need a few details. 🌞"
7962821,1,18,False,{chatform}{33}
7962821,1,0,True,Hi
7962821,1,25,False,Hi _name_ ☺️
7962821,1,0,True,How r u
7962821,1,25,False,I'm doing great! ☺️
7962821,1,0,True,What
7962821,1,0,False,Do you want me to set any reminder for you ?
7962821,1,0,True,Yeah
7962821,1,0,True,And u
7962821,1,0,False,To do reminders{chatform}{101}
7962821,1,0,False,"You can help me with above details, I shall set the reminder for you."
7962821,1,0,True,Ok
7962821,1,0,True,But where u r from  and ur name
7962821,1,0,True,"Hey, can you set a wake up alarm for me? ⏰ {task}"
7962821,1,0,False,My name is Pranay and I am your Haptik assistant. I would be unable to disclose any personal details.
7962821,1,0,False,Wake up call{chatform}{33}
7962821,1,0,True,Oh
7962821,1,0,True,Ok one minutes  wait
7962821,1,0,False,Sure! Take your time.
7962821,1,0,True,What r u close  reminders mam
7962821,1,0,False,"I am sorry, could you please elaborate your query ?"
7962821,1,0,True,I am sorry  mam
7962821,1,0,True,But i don't  ur help reminder
7962821,1,0,False,No problem.  Get back to me if you need any assistance. Have a pleasant evening.
7962821,1,0,True,But only hindi language  us plz speak  to hindi
7962821,1,0,False,"Thi hain, _name_. Agar aapko koi reminder set karna ho toh aap mujhe bata sakt hain."
7962821,1,0,True,Oho
7962821,1,0,True,Thanku mam
7962821,1,0,False,You are welcome. Apna dhyan rakhein.
7962821,1,0,True,But hum aapko ad kaise kare
7962821,1,0,False,Aapko kahi par add karne ki zarurat nahi. Aap yahi message kar sakte hain.
7962821,1,0,True,I mean  r u directly  online  meat mam
7962821,1,0,True,Ok
7962821,1,0,True,Thanku mam
7962821,1,0,True,And very good  evening
7962821,1,0,False,Haptik aapke din ke har waqt available hain. Aap kisi bhi madad ke liyeh message kar sakte hain.
7962821,1,0,False,Aapka din aage shubh rahe.
7962821,1,0,True,Thanku very much mam
7962821,1,0,True,Vaise aap kaha se ho mam
7962821,1,0,False,You are welcome. Mai apni personal details disclose nahi kar paaungi.
7962821,1,0,True,But why
7962821,1,0,True,Any problems mam
7962821,1,0,True,"Hey, can you set a reminder for me to call someone?{task}"
7962821,1,0,False,Personal details yaha dislcose nahi ki ja sakti.
7962821,1,0,False,Call someone: {chatform}{59}
7962821,1,0,True,Oh achha ye baat hai to
7962821,1,0,True,Don't very mam
7962821,1,0,False,Okay! See you around.
7962821,1,0,True,Lekin hum aisha kuch nahi karenge jiske aap hurt ho
7962821,1,0,False,Mai aapki madad sirf reminders se related queries se kar sakti hoon.
7962821,1,0,True,Vo kaise g
7962821,1,0,False,Agar aapko koi reminder set karna ho toh aap bata sakte hain.
7962821,1,0,True,Mujhe or friends  banane hai to kya karna padega
7962821,1,0,False,Mai aapko nearby personality consultants se madad kar sakti hoon jo aapko social hone mai help kar sakte hain.
7962821,1,0,False,We need your location to help with this task. Please tap here to enable location. {location}
7962821,1,0,True,Ok g
7962821,1,0,True,Aisha kro aap meri help karo
7962821,1,0,True,Or mujhe friends chahye to plz friends  banao mere liye mam
7962821,1,0,True,"Hello, could you remind me to take my medicines 💊 ?{task}"
7962821,1,33,True,I want to set a reminder to drink water. {repeat_banner} 
7962821,1,0,False,Mai iss baare mai madad nahi kar paauni kyuki meri isme koi expertise nahi hain.
7962821,1,0,False,Medicine Reminder{chatform}{140}
7962821,1,0,False,Reminder to drink water{chatform}{65}
7962821,1,0,True,Oh achha g
7962821,1,0,True,Viase aapne study kaha tak ki hai
7962821,1,0,True,"Hi, I have a meeting coming up, can you remind me?{task}"
7962821,1,0,False,Mai kisi bhi tarah ke personal details se aapki shayata nahi kar sakti.
7962821,1,0,False,Meet Someone: {chatform}{56}
7962821,1,0,True,Iska matlb ye hua ki aap meri friend nahi ho
7962821,1,0,False,"Ji nahi, mai aapki haptik assistant hoon. Mai sirf aapko reminders and baaki ki categories jo Haptik par listed hain, unse madad kar sakti hoon."
7962821,1,0,True,Sorry mam
7962821,1,0,False,No problem. Have a nice evening.
7962821,1,0,True,But mujhe aap block kar sakte ho jab koi help hi nahi mil rahi to kya fayda baate karne ka
7962821,1,0,True,Not have  a nice evening ok madam g
7962821,1,0,False,"Mai sirf aapko reminders and baaki ki categories jo Haptik par listed hain, unse related queries se aapki madad kar sakti hoon."
7962821,1,0,True,Mujhe koi queries nahi chahye ok get up
7962821,1,0,False,Alright! See you around.
7962821,1,0,True,Ok by
7962821,1,39,True,"Hi, I want to set a reminder to drink water. "
7962821,1,0,False,"{""data"":{""items"":[{""actionables"":[{""actionable_text"":""Yes, please do!"",""is_default"":1,""location_required"":false,""payload"":{""message"":""I want to set a reminder to drink water. {repeat_banner}"",""gogo_message"":""""},""type"":""TEXT_ONLY""}],""thumbnail"":{""image"":""http://expert-dashboard.s3.amazonaws.com/content/12df53fea8b3adfa6c2ec456dd22e2046bfc5abfbe783819d71246de51bfd1a7.jpeg?w\u003d1440\u0026h\u003d810"",""type"":""LANDSCAPE""},""title"":""Hey [user.name], don\u0027t forget to drink water! Should I set a reminder for you?""}]},""text"":""Let\u0027s help you drink lots of water!"",""type"":""CAROUSEL""}"
7962821,1,33,True,I want to set a reminder to drink water. {repeat_banner} 
7962821,1,0,False,Reminder to drink water{chatform}{65}
7962821,1,0,True,Ok mam
7962821,1,0,True,But ye to bta sakte ho aapke paas kya kya milta hai
7962821,1,0,True,Full details  ke sath batana mam
7962821,1,0,False,"Mai aapki madad nearby, reminders, tarvel tickets, cabs, and movie tickets ki booking etc se kar sakti hoon."
7962821,1,0,False,Aasha hai isse aapki sahayata hogi.
7962821,2,0,False,Have a pleasant day ahead
7962821,2,0,True,Mujhe chahye bhopal ki ticket
7962821,2,0,True,"Hi, I have a meeting coming up, can you remind me?{task}"
7962821,2,0,False,I would request you to take this query to the travel channel as the assitants there have expertise in travel related queries.
7962821,2,0,False,Meet Someone Form: {chatform}{56}
7962821,2,0,True,Ye form bharna hai kya mam
7962821,2,0,False,Yes.
7962821,2,0,True,Iska matlb mujhe online pay karna hoga
7962821,2,0,False,Ye reminder set karne ka form hai.
7962821,2,0,False,Agar aapko tickets book karni hai toh aapko travel channel me jana hoga.
7962821,2,0,True,Ok
7962821,2,0,True,Fir iske baad kya karna hoga mujhe
7962821,2,0,False,Tickets ke liye travel channel me help milegi aapko.
7962821,2,0,False,Aapka din shubh ho.
7962821,2,0,True,Hum aapko bta de hum kon hai or kya karte hai
7962821,2,0,False,Ji nahi. Aapko agar koi reminders set karne ho toh bataega.
7962821,2,0,True,Karna to bohat kuch hai
7962821,2,0,True,Aap mujhe apna details  nahi dena chahte the na
7962821,2,0,False,Ji nahi. Hum apne personal details nahi share kar sakte.
7962821,2,0,True,Don't  very mam hum aapko location  par laate hai or aapka ek minute  me aapka background  batate hai ki ho kon or kya karte ho or kaha se ho
7962821,2,0,True,One minutes  wait
7962821,2,0,False,Okay.
7962821,2,0,True,Oh really
7962821,2,0,True,Ye lo mam
7962821,2,0,True,Hello
7962821,2,0,True,"Hey, can you set a wake up alarm for me? ⏰ {task}"
7962821,2,0,False,Wake up alarm:- {chatform}{33}
7962821,2,0,True,Hi ahruti
7962821,2,0,True,Shruti
7962821,2,0,False,How may I assist you?
7962821,2,0,True,Thanku shruti madam
7962821,2,0,True,Aapke pass food kon kon se hai
7962821,2,0,False,You are welcome.
7962821,2,0,False,I would request you to please take this query to the food channel.
7962821,2,0,True,Abhi abhi ek paranay name ki ladki thi kya vo aapke office me kaam karti hai madam
7962821,2,0,False,Hum apni ya kisi bhi assistant ki koi details share nahi kar sakte.
7962821,2,0,False,Please reminders related koi query hai toh bataega.
7962821,2,0,True,Why
7962821,2,0,False,Goodbye. Have a nice day.
7962821,2,0,False,It is against our company policy.
7962821,2,0,True,One minutes
7962821,2,0,True,Mujhe pizza  chahye
7962821,2,0,True,Kya aap mere liye pizza bhej sakte ho
7962821,2,0,False,Aapko agar pizza order karna hai toh aapko food channel me jana hoga.
7962821,2,0,False,Mai sirf aapko reminders related queries me madat kar sakti hu. Please try to understand.
7962821,2,0,True,Achha g
7962821,2,0,True,Mujhe chanale ke baare me nahi pta to hum kaha se order kare pizza or ghar se bhar bhi nahi nikal sakta madam g
7962821,2,0,False,Just a moment please.
7962821,2,0,False,Aapka location kya hain ?
7962821,2,0,False,We need your location to help with this task. Please tap here to enable location. {location}
7962830,1,39,True,"Hi, I want to set a reminder to drink water. "
7962830,1,0,False,"{""data"":{""items"":[{""actionables"":[{""actionable_text"":""Yes, please do!"",""is_default"":1,""location_required"":false,""payload"":{""message"":""I want to set a reminder to drink water. {repeat_banner}"",""gogo_message"":""""},""type"":""TEXT_ONLY""}],""thumbnail"":{""image"":""http://expert-dashboard.s3.amazonaws.com/content/12df53fea8b3adfa6c2ec456dd22e2046bfc5abfbe783819d71246de51bfd1a7.jpeg?w\u003d1440\u0026h\u003d810"",""type"":""LANDSCAPE""},""title"":""Hey [user.name], don\u0027t forget to drink water! Should I set a reminder for you?""}]},""text"":""Let\u0027s help you drink lots of water!"",""type"":""CAROUSEL""}"
7962830,1,0,True,Hi
7962830,1,18,False,"Sure _name_, I just need to know how frequently I should remind you."
7962830,1,18,False,{chatform}{65}
7962830,1,17,True,"Reminder to Drink Water
Frequency of Reminders: 2 hours"
7962830,1,18,False,Great. Let me schedule that for you ⏰. 
7962830,1,19,False,"Alright, your reminder to drink water has been set. We will remind you every 2 hours from 10:00 am to 8:00 pm."
7962830,2,0,False,"{""data"":{""items"":[{""actionables"":[{""actionable_text"":""Yes, please do!"",""is_default"":1,""location_required"":false,""payload"":{""message"":""I want to set a reminder to drink water. {repeat_banner}"",""gogo_message"":""""},""type"":""TEXT_ONLY""}],""thumbnail"":{""image"":""http://expert-dashboard.s3.amazonaws.com/content/12df53fea8b3adfa6c2ec456dd22e2046bfc5abfbe783819d71246de51bfd1a7.jpeg?w\u003d1440\u0026h\u003d810"",""type"":""LANDSCAPE""},""title"":""Hey [user.name], don\u0027t forget to drink water! Should I set a reminder for you?""}]},""text"":""Let\u0027s help you drink lots of water!"",""type"":""CAROUSEL""}"
7962830,2,33,True,I want to set a reminder to drink water. {repeat_banner} 
7962830,2,18,False,"Sure _name_, I just need to know how frequently I should remind you."
7962830,2,18,False,{chatform}{65}
7962830,3,22,False,"Here's your Haptik reminder to drink water, _name_! {card}{http://haptikappimg.s3.amazonaws.com/content/8b8cd297bc8bc690780e03a320c38ff50098a5200db924210d16be126954bbcd.jpeg?w=720&h=720}"
7962833,1,0,True,Please show my to-do list of pending tasks ✔️. {to_do_list}{task}
7962833,1,24,False,You have no upcoming tasks. Please give some details below if you want to add a to-do.
7962833,1,24,False,{chatform}{101} {132576170}
7962849,1,39,True,"Hi, I want to set a reminder to drink water. "
7962849,1,0,False,"{""data"":{""items"":[{""actionables"":[{""actionable_text"":""Yes, please do!"",""is_default"":1,""location_required"":false,""payload"":{""message"":""I want to set a reminder to drink water. {repeat_banner}"",""gogo_message"":""""},""type"":""TEXT_ONLY""}],""thumbnail"":{""image"":""http://expert-dashboard.s3.amazonaws.com/content/12df53fea8b3adfa6c2ec456dd22e2046bfc5abfbe783819d71246de51bfd1a7.jpeg?w\u003d1440\u0026h\u003d810"",""type"":""LANDSCAPE""},""title"":""Hey [user.name], don\u0027t forget to drink water! Should I set a reminder for you?""}]},""text"":""Let\u0027s help you drink lots of water!"",""type"":""CAROUSEL""}"
7962849,1,0,True,"Hey, can you set a wake up alarm for me? ⏰ {task}"
7962849,1,18,False,"Sure _name_, I will wake you up! I just need a few details. 🌞"
7962849,1,18,False,{chatform}{33}
7962849,1,33,True,I want to set a reminder to drink water. {repeat_banner} 
7962849,1,18,False,"Sure _name_, I just need to know how frequently I should remind you."
7962849,1,18,False,{chatform}{65}
7962849,1,17,True,"Reminder to Drink Water
Frequency of Reminders: 2 hours"
7962849,1,18,False,Great. Let me schedule that for you ⏰. 
7962849,1,19,False,"Alright, your reminder to drink water has been set. We will remind you every 2 hours from 10:00 am to 8:00 pm."
7962849,2,18,False,"Sure _name_, I will wake you up! I just need a few details. 🌞"
7962849,2,18,False,{chatform}{33}
7962849,2,0,True,"Date: January 10, 2017
Time: 8 00 PM"
7962849,2,18,False,For sure _name_. Would you like me to wake you up tomorrow or on some other date?
7962849,2,0,True,Everyday
7962849,2,18,False,"Thanks, _name_! 👍  I'm scheduling that for you right away."
7962849,2,19,False,"You're all set! I'll make sure you're up at 08:00 pm on Mon, 09 January! {""time"": [1483952400000, 1484038800000, 1484125200000, 1484211600000, 1484298000000, 1484384400000, 1484470800000, 1484557200000, 1484643600000, 1484730000000, 1484816400000, 1484902800000, 1484989200000, 1485075600000, 1485162000000], ""message"": ""It's 08:00 pm! Time to wake up and have a great day! :)""}"
7962849,2,0,True,From tomorrow
7962849,3,0,False,"Yes, I am scheduling that for you."
7962849,3,0,False,Call someone: {chatform}{59}
7962849,3,17,True,"Reminder to Call
Date: January 10, 2017
Time: 9 00 PM
Name of Person: Amma"
7962849,3,0,False,Got it. I am setting this up for you.
7962849,3,0,False,"Great, the reminder is set for 9:00 PM on Tue, 10 January! If there's anything else I can help you with, just send me a message :) {""time"": [1484042400000], ""message"": ""Your Reminder to call someone. Don't forget to mention, Haptik reminded you ;)""}"
7962849,3,0,True,Everyday
7962849,3,0,True,Can you set
7962849,3,0,False,Alright! I am rescheduling that for you.
7962849,3,0,True,{emoticon}{thumbsup}
7962849,3,0,True,{emoticon}{thumbsup}
7962849,3,0,False,"You reminders has been set. Let me know if you need any help, have a pleasant day ahead!"
7962849,3,9,False,It would be very helpful if you can take a moment to give me feedback about this chat. Just tap here on this button. Thanks! {feedback}
7962849,4,22,False,"Here's your Haptik reminder to drink water, _name_! {card}{http://haptikappimg.s3.amazonaws.com/content/8b8cd297bc8bc690780e03a320c38ff50098a5200db924210d16be126954bbcd.jpeg?w=720&h=720}"
7962851,1,0,True,"Hey, can you set a reminder for me to call someone?{task}"
7962851,1,18,False,Sure _name_. I just need a few details to get this done.
7962851,1,18,False,{chatform}{59}
7962851,1,17,True,"Reminder to Call
Date: January 9, 2017
Time: 9 00 PM
Name of Person: Bill payment relince"
7962851,1,18,False,Great. Let me schedule your call reminder 📞. 
7962851,1,19,False,"Great! I'll call and remind you about this at 09:00 pm on Mon, 09 January. {""time"": [1483956000000], ""message"": ""Time to call Bill payment relince. Don't forget to mention, Haptik reminded you ;)""}"
7962851,2,25,False,You are welcome _name_ ☺️
7962851,2,0,True,So?
7962851,2,0,False,Please let me know if you need to add any more reminders.
7962851,2,0,True,{emoticon}{thumbsup}
7962851,2,0,False,It was great assisting you.  Have a great evening.
7962864,1,0,True,"Hey, can you set a wake up alarm for me? ⏰ {task}"
7962864,1,18,False,"Sure _name_, I will wake you up! I just need a few details. 🌞"
7962864,1,18,False,{chatform}{33}
7962864,1,17,True,"Wake up call
Date: January 15, 2017
Time: 3 30 AM"
7962864,1,18,False,"Thanks, _name_! 👍  I'm scheduling that for you right away."
7962864,1,19,False,"You're all set! I'll make sure you're up at 03:30 am on Sun, 15 January! {""time"": [1484411400000], ""message"": ""It's 03:30 am! Time to wake up and have a great day! :)""}"
7962864,1,9,False,I request you to please take a moment and give me feedback about this chat. Just tap here on this button. Thanks! {feedback}
7962873,1,0,True,"Hey, can you remind me to wish someone on their birthday?{task}"
7962873,1,18,False,"Sure _name_, I just need a few details. "
7962873,1,18,False,{chatform}{38}
7962873,1,17,True,"Wish Birthday
Name: Ansh
Date: November 6, 2017
Time: 9 00 AM"
7962873,1,18,False,Great. Let me set your reminder. 🎉 
7962873,1,19,False,"I love birthdays! Let's make this one special!  I'll call and remind you about it at 09:00 am on Mon, 06 November. {""time"": [1509919200000], ""message"": ""Time to wish Ansh for a happy birthday :)""}"
7962873,2,25,False,{}
7962883,2,0,True,Thank you
7962883,2,25,False,You are welcome _name_ ☺️
7962897,1,39,True,"Hi, I want to set a reminder to drink water. "
7962897,1,0,False,"{""data"":{""items"":[{""actionables"":[{""actionable_text"":""Yes, please do!"",""is_default"":1,""location_required"":false,""payload"":{""message"":""I want to set a reminder to drink water. {repeat_banner}"",""gogo_message"":""""},""type"":""TEXT_ONLY""}],""thumbnail"":{""image"":""http://expert-dashboard.s3.amazonaws.com/content/12df53fea8b3adfa6c2ec456dd22e2046bfc5abfbe783819d71246de51bfd1a7.jpeg?w\u003d1440\u0026h\u003d810"",""type"":""LANDSCAPE""},""title"":""Hey [user.name], don\u0027t forget to drink water! Should I set a reminder for you?""}]},""text"":""Let\u0027s help you drink lots of water!"",""type"":""CAROUSEL""}"
7962897,2,24,False,You have no upcoming tasks. Please give some details below if you want to add a to-do.
7962897,2,24,False,{chatform}{101} {132583055}
7962904,1,0,True,"Hey, can you set a wake up alarm for me? ⏰ {task}"
7962904,1,18,False,"Sure _name_, I will wake you up! I just need a few details. 🌞"
7962904,1,18,False,{chatform}{33}
7962904,1,17,True,"Wake up call
Date: January 10, 2017
Time: 5 20 pm"
7962904,1,18,False,"Thanks, _name_! 👍  I'm scheduling that for you right away."
7962904,1,19,False,"Got it! I'll call you at 05:20 pm on Tue, 10 January and make sure you're up! :) {""time"": [1484029200000], ""message"": ""Good morning _name_! It's 05:20 pm! Time to wake up and have a great day! :)""}"
7962904,2,25,False,{}
7962908,1,0,True,"Hello, could you remind me to take my medicines 💊 ?{task}"
7962908,1,18,False,{chatform}{140}
7962908,1,17,True,"Medicine Reminder
Days: Today Only
Time1: 4 35 PM"
7962908,1,18,False,Thanks. Let me schedule that for you.
7962908,1,0,False,"Alright, a reminder to take medicine has been set for you for 4:36 PM on Mon, 09 January. You will receive notification from us at that time. Take care :)"
7962908,1,0,True,"Hello, could you remind me to take my medicines 💊 ?{task}"
7962908,1,0,False,Medicine Reminder{chatform}{140}
7962908,1,22,False,"Hey _name_, this is your reminder from Haptik to take your Medicine. Have a nice day ahead!"
7962908,2,25,False,{}
7962908,3,18,False,{chatform}{140}
7962915,1,39,True,"Hi, I want to set a reminder to drink water. "
7962915,1,0,False,"{""data"":{""items"":[{""actionables"":[{""actionable_text"":""Yes, please do!"",""is_default"":1,""location_required"":false,""payload"":{""message"":""I want to set a reminder to drink water. {repeat_banner}"",""gogo_message"":""""},""type"":""TEXT_ONLY""}],""thumbnail"":{""image"":""http://expert-dashboard.s3.amazonaws.com/content/12df53fea8b3adfa6c2ec456dd22e2046bfc5abfbe783819d71246de51bfd1a7.jpeg?w\u003d1440\u0026h\u003d810"",""type"":""LANDSCAPE""},""title"":""Hey [user.name], don\u0027t forget to drink water! Should I set a reminder for you?""}]},""text"":""Let\u0027s help you drink lots of water!"",""type"":""CAROUSEL""}"
7962936,1,0,True,"Hey, can you send me regular reminders to drink water 💧 ? {task}"
7962936,1,18,False,"Sure _name_, I just need to know how frequently I should remind you."
7962936,1,18,False,{chatform}{65}
7962936,1,17,True,"Reminder to Drink Water
Frequency of Reminders: 30 min"
7962936,1,18,False,Thanks for the details. Let me schedule that for you ⏰. 
7962936,1,19,False,"Alright, your reminder to drink water has been set. We will remind you every 30 minutes from 10:00 am to 8:00 pm."
7962936,1,9,False,I request you to please take a moment and give me feedback about this chat. Just tap here on this button. Thanks! {feedback}
7962936,2,22,False,"I know we can't do this one, but just a thought - 
A drinking problem like this one is always good.{card}{http://haptikappimg.s3.amazonaws.com/content/8b8cd297bc8bc690780e03a320c38ff50098a5200db924210d16be126954bbcd.jpeg?w=720&h=720}"
7962936,2,39,True,"Hi, I want to set a reminder to drink water. "
7962936,2,0,False,"{""data"":{""items"":[{""actionables"":[{""actionable_text"":""Yes, please do!"",""is_default"":1,""location_required"":false,""payload"":{""message"":""I want to set a reminder to drink water. {repeat_banner}"",""gogo_message"":""""},""type"":""TEXT_ONLY""}],""thumbnail"":{""image"":""http://expert-dashboard.s3.amazonaws.com/content/12df53fea8b3adfa6c2ec456dd22e2046bfc5abfbe783819d71246de51bfd1a7.jpeg?w\u003d1440\u0026h\u003d810"",""type"":""LANDSCAPE""},""title"":""Hey [user.name], don\u0027t forget to drink water! Should I set a reminder for you?""}]},""text"":""Let\u0027s help you drink lots of water!"",""type"":""CAROUSEL""}"
7962936,2,33,True,I want to set a reminder to drink water. {repeat_banner} 
7962936,2,18,False,"Sure _name_, I just need to know how frequently I should remind you."
7962936,2,18,False,{chatform}{65}
7962936,2,17,True,"Reminder to Drink Water
Frequency of Reminders: 1 hour"
7962936,2,18,False,Thanks for the details. Let me schedule that for you ⏰. 
7962936,2,19,False,"Alright, your reminder to drink water has been set. We will remind you every 1 hour from 10:00 am to 8:00 pm."
7962936,3,24,False,You have no upcoming tasks. Please give some details below if you want to add a to-do.
7962936,3,24,False,{chatform}{101} {132603405}
7962936,3,22,False,"I know we can't do this one, but just a thought - 
A drinking problem like this one is always good.{card}{http://haptikappimg.s3.amazonaws.com/content/8b8cd297bc8bc690780e03a320c38ff50098a5200db924210d16be126954bbcd.jpeg?w=720&h=720}"
7962936,4,22,False,"I know we can't do this one, but just a thought - 
A drinking problem like this one is always good.{card}{http://haptikappimg.s3.amazonaws.com/content/8b8cd297bc8bc690780e03a320c38ff50098a5200db924210d16be126954bbcd.jpeg?w=720&h=720}"
7962936,4,0,True,You asked for email address
7962936,4,18,False,Sure _name_. Please give me a few details and I will set the reminder for you. 
7962936,4,18,False,{chatform}{101}
7962936,4,0,True,For MICR soft problem are you asking for a email address
7962936,4,0,False,"Sorry, how can I help you ?"
7962936,4,0,False,Do you want to set any reminder ?
7962936,4,0,True,No
7962936,4,0,False,Have a great evening!
7962936,4,22,False,"I know we can't do this one, but just a thought - 
A drinking problem like this one is always good.{card}{http://haptikappimg.s3.amazonaws.com/content/8b8cd297bc8bc690780e03a320c38ff50098a5200db924210d16be126954bbcd.jpeg?w=720&h=720}"
7962939,1,0,True,"Hey, can you send me regular reminders to drink water 💧 ? {task}"
7962939,1,18,False,"Sure _name_, I just need to know how frequently I should remind you."
7962939,1,18,False,{chatform}{65}
7962939,1,0,True,Only once
7962939,1,0,False,Sure! Let me schedule it for you.
7962939,1,0,False,Reminder to drink water{chatform}{65}
7962939,1,0,True,Today at evening 5 pm
7962939,1,0,True,{emoticon}{thumbsup}
7962939,1,0,False,"Sure! I will remind you with a notification at 5:00 PM on Mon, 09 January. Have a great day!"
7962939,1,0,False,Shall I assist you with anything else?
7962939,1,0,False,We can also set water reminder for you at various intervals of time.
7962939,1,0,True,No thanks
7962939,1,0,False,Okay. Have a nice day. Take care.
7962942,1,0,True,"Hey, can you remind me to wish someone on their birthday?{task}"
7962942,1,18,False,"Sure _name_, I just need a few details. "
7962942,1,18,False,{chatform}{38}
7962942,1,17,True,"Wish Birthday
Date: January 9, 2017
Time: 7 15 PM"
7962942,1,18,False,Thanks. Let me schedule that for you. 🎉 
7962942,1,19,False,"I love birthdays! Let's make this one special!  I'll call and remind you about it at 07:15 pm on Mon, 09 January. {""time"": [1483949700000], ""message"": ""Time to wish someone for a happy birthday :)""}"
7962942,2,25,False,You are welcome _name_ ☺️
7962942,2,0,True,Great service
7962942,2,0,False,Thank you so much. Your feedback is always valuable for us.
7962942,2,0,True,{emoticon}{thumbsup}
7962942,3,39,True,"Hi, I want to set a reminder to drink water. "
